Cell_ID,X_Coordinate,Y_Coordinate,Assigned_Cell_Type,Assignment_Probability,Is_Top_75_Percent,ROI_Region,In_E_Region,In_MVL_Region
CR158ee290a-3601,6622.391818181818,21028.114545454548,Inh_LGE_like_FOXP1_DGKH,0.0012944059,True,outside,False,False
CR158ee290a-3602,11173.502,8483.032000000001,Ex_KIAA1217,0.0031094712,True,outside,False,False
CR158ee290a-3603,27573.902,7372.303999999999,Ex_BCL6,0.0020983033,True,outside,False,False
CR158ee290a-3604,12919.573846153848,18722.123846153845,Inh_LGE_like_FOXP2,0.0006971435,True,outside,False,False
CR158ee290a-3605,5765.003846153846,13124.931538461538,Ex_DACH2_RORB,0.0010519795,True,e,True,False
CR158ee290a-3606,9076.6675,21528.123,Inh_LGE_like_FOXP2,0.0008067794,True,outside,False,False
CR158ee290a-3607,5627.781052631579,12765.042105263155,Ex_DACH2_GRIK4,0.00367208,True,e,True,False
CR158ee290a-3608,27924.802105263156,8112.848947368421,Ex_BCL6,0.002749619,True,outside,False,False
CR158ee290a-3609,8381.538333333334,16920.60111111111,Ex_KIAA1217,0.0016128485,True,e,True,False
CR158ee290a-361,13522.875625,20676.185625000002,Inh_LGE_like_FOXP2,0.001513916,True,outside,False,False
CR158ee290a-3610,14322.188888888888,14931.694999999998,Ex_DACH2_ADAMTS5,0.0005294927,True,outside,False,False
CR158ee290a-3611,19887.241,24384.031999999996,Inh_MGE_like_SST_ABI3BP,0.005027846,True,outside,False,False
CR158ee290a-3612,29270.077,15777.524,Ex_DACH2_NR4A3,0.0034571614,True,outside,False,False
CR158ee290a-3613,8027.986875,4275.246875,Inh_MGE_like_SST_SLC24A2,0.0015712847,True,outside,False,False
CR158ee290a-3614,31733.443636363645,10025.54909090909,Ex_SATB2_OVOA,0.0012496137,True,outside,False,False
CR158ee290a-3615,10323.125454545456,16427.257878787877,Inh_MGE_like_SST_SLC24A2,0.003272157,True,e,True,False
CR158ee290a-3616,15519.898571428572,16478.464285714286,Ex_DACH2_ZMAT4,0.0011432375,True,outside,False,False
CR158ee290a-3617,13323.892142857143,20426.571428571428,Ex_SATB2_SOX6,0.00061649043,True,outside,False,False
CR158ee290a-3618,22126.88333333333,14624.33166666667,Inh_MGE_like_SST_SLC24A2,0.0033950694,True,outside,False,False
CR158ee290a-3619,26323.802222222224,13615.174444444445,Inh_OB_CPA6,0.0018664267,True,outside,False,False
CR158ee290a-362,10724.93,11575.003076923078,Ex_DACH2_GRIK4,0.0012711578,True,e,True,False
CR158ee290a-3620,9528.146363636364,10130.517272727271,Inh_MGE_like_SST_SLC24A2,0.0019462237,True,e,True,False
CR158ee290a-3621,12125.252857142856,12970.808571428572,Inh_MGE_like_SST_SLC24A2,0.0010335996,True,e,True,False
CR158ee290a-3622,29133.524,11270.7,Ex_DACH2_ZMAT4,0.0011961304,True,outside,False,False
CR158ee290a-3623,12979.224444444444,829.58,Inh_MGE_like_SST_ABI3BP,0.0043037655,True,outside,False,False
CR158ee290a-3624,5082.954545454545,15127.60636363636,Ex_DACH2_MGAT4C,0.0015113278,True,outside,False,False
CR158ee290a-3625,29671.181250000005,6818.78125,Ex_DACH2_MGAT4C,0.0014727449,True,outside,False,False
CR158ee290a-3626,30221.502142857145,14723.998571428572,Ex_KIAA1217,0.0009299536,True,outside,False,False
CR158ee290a-3627,21575.015333333333,20762.226,Ex_DACH2_MGAT4C,0.0006080205,True,outside,False,False
CR158ee290a-3628,11773.903076923076,21173.299615384614,Ex_KIAA1217,0.0014106415,True,outside,False,False
CR158ee290a-3629,8524.700833333334,14173.726666666667,Inh_LGE_like_FOXP2,0.0005312956,True,e,True,False
CR158ee290a-363,6476.170000000001,13575.75,Ex_DACH2_CEMIP,0.0027573835,True,e,True,False
CR158ee290a-3630,13134.00076923077,15379.726153846152,Ex_DACH2_ADAMTS5,0.0006233325,True,e,True,False
CR158ee290a-3631,21260.03125,2870.579375,Ex_KIAA1217,0.0023719212,True,outside,False,False
CR158ee290a-3632,16172.23238095238,11926.62,Inh_OB_CPA6,0.0010540881,True,outside,False,False
CR158ee290a-3633,4829.86705882353,10677.54882352941,Ex_DACH2_ADAMTS5,0.0010914659,True,outside,False,False
CR158ee290a-3634,8772.850588235293,17023.852941176472,Ex_SATB2_FOXP2,0.00076737907,True,e,True,False
CR158ee290a-3635,3571.9785714285717,15780.300714285711,Ex_DACH2_ADAMTS5,0.00084603776,True,outside,False,False
CR158ee290a-3636,7882.046315789475,8521.165789473684,Ex_KIAA1217,0.0015379953,True,outside,False,False
CR158ee290a-3637,26968.927272727276,8284.794545454544,Ex_DACH2_MGAT4C,0.0010176403,True,outside,False,False
CR158ee290a-3638,8832.809166666666,16519.875833333335,Ex_DACH2_RORB,0.006975988,True,e,True,False
CR158ee290a-3639,20519.30071428572,10876.060714285715,Ex_SATB2_ZNF385B,0.0011103413,True,outside,False,False
CR158ee290a-364,13970.060625,15170.3225,Ex_DACH2_MGAT4C,0.0006937521,True,e,True,False
CR158ee290a-3640,6373.518333333333,15225.405,Inh_MGE_like_SST_PVALB,0.0006939365,True,e,True,False
CR158ee290a-3641,6072.449230769231,18729.216153846155,Ex_DACH2_ADAMTS5,0.0008489575,True,outside,False,False
CR158ee290a-3642,18675.813,15777.104,Ex_DACH2_GRIK4,0.0024901452,True,outside,False,False
CR158ee290a-3643,10070.414285714283,10125.977142857142,Inh_LGE_like_FOXP2,0.0006623372,True,e,True,False
CR158ee290a-3644,8723.949166666667,12874.498333333337,Ex_DACH2_RORB,0.0010161629,True,e,True,False
CR158ee290a-3645,27028.921538461535,14080.331538461536,Ex_SATB2_SOX6,0.0005629791,True,outside,False,False
CR158ee290a-3646,11374.234583333331,20175.25375,Inh_LGE_like_FOXP1_DGKH,0.0005835327,True,outside,False,False
CR158ee290a-3647,16025.125416666668,17871.46,Ex_DACH2_ZMAT4,0.00079596933,True,outside,False,False
CR158ee290a-3648,23726.9375,8918.905833333332,Ex_KIAA1217,0.0028322495,True,outside,False,False
CR158ee290a-3649,9029.773571428572,15028.126428571428,Ex_DACH2_LHX2,0.003231689,True,e,True,False
CR158ee290a-365,12681.491666666669,14675.029166666667,Ex_DACH2_MGAT4C,0.0015238097,True,e,True,False
CR158ee290a-3650,18171.74142857143,4880.792857142857,Ex_KIAA1217,0.0025180064,True,outside,False,False
CR158ee290a-3651,11924.78,19875.986923076925,Ex_SATB2_OVOA,0.0011338531,True,outside,False,False
CR158ee290a-3652,21971.182,13473.232999999998,Ex_SATB2_ZNF385B,0.0008114479,True,outside,False,False
CR158ee290a-3653,9034.912307692308,14568.583846153846,Ex_DACH2_ZMAT4,0.0019435536,True,e,True,False
CR158ee290a-3654,19380.117777777778,10827.134444444446,Ex_SATB2_OVOA,0.0013208517,True,outside,False,False
CR158ee290a-3655,27169.798461538467,8920.746153846154,Ex_DACH2_ZMAT4,0.00094719656,True,outside,False,False
CR158ee290a-3656,6622.061428571428,17468.220714285715,Ex_DACH2_RORB,0.0030988131,True,outside,False,False
CR158ee290a-3657,18331.564615384614,17414.43923076923,Ex_DACH2_CEMIP,0.0045308825,True,outside,False,False
CR158ee290a-3658,19870.1225,16372.262500000003,Ex_DACH2_ITGA9,0.004137698,True,outside,False,False
CR158ee290a-3659,17374.433636363636,14079.346363636363,Inh_MGE_like_SST_SLC24A2,0.0016672736,True,outside,False,False
CR158ee290a-366,25684.71545454545,12217.975454545456,Ex_DACH2_CEMIP,0.0011201461,True,outside,False,False
CR158ee290a-3660,22524.953461538465,17833.903461538463,Ex_SATB2_OVOA,0.0015756869,True,outside,False,False
CR158ee290a-3661,4079.2788888888886,16169.203333333331,Ex_DACH2_ADAMTS5,0.00093061186,True,outside,False,False
CR158ee290a-3662,10923.24,15128.796,Ex_DACH2_ZMAT4,0.0016304065,True,e,True,False
CR158ee290a-3663,13433.49375,9830.215,Ex_DACH2_MGAT4C,0.00076040847,True,outside,False,False
CR158ee290a-3664,14822.687777777775,9419.192222222222,Ex_SATB2_SOX6,0.00062031223,True,outside,False,False
CR158ee290a-3665,25125.98173913043,8138.797826086957,Ex_DACH2_ZMAT4,0.0022870442,True,outside,False,False
CR158ee290a-3666,12181.54846153846,13930.169230769232,Ex_DACH2_ADAMTS5,0.000933957,True,e,True,False
CR158ee290a-3667,12522.707142857142,20919.47428571429,Inh_LGE_like_FOXP2,0.0011877577,True,outside,False,False
CR158ee290a-3668,8465.6175,17572.02666666667,Ex_SATB2_OVOA,0.0014612474,True,outside,False,False
CR158ee290a-3669,14038.233571428573,27774.957142857143,Inh_LGE_like_FOXP2,0.00044824465,True,outside,False,False
CR158ee290a-367,22172.034,10882.008,Ex_SATB2_OVOA,0.001977208,True,outside,False,False
CR158ee290a-3670,28625.46809523809,7274.956190476191,Ex_SATB2_SOX6,0.0004453534,True,outside,False,False
CR158ee290a-3671,12876.965555555556,15776.55111111111,Inh_LGE_like_FOXP2,0.0007073751,True,e,True,False
CR158ee290a-3672,19027.944166666664,14985.001666666663,Ex_DACH2_CEMIP,0.0071362746,True,outside,False,False
CR158ee290a-3673,21172.514347826087,14974.550869565215,Ex_SATB2_SOX6,0.00058268744,True,outside,False,False
CR158ee290a-3674,7675.679999999999,14622.26777777778,Ex_DACH2_ZMAT4,0.0007877776,True,e,True,False
CR158ee290a-3675,23222.54,12079.99625,Inh_LGE_like_FOXP2,0.00061636773,True,outside,False,False
CR158ee290a-3676,13423.515714285715,15372.788571428573,Ex_DACH2_MGAT4C,0.0013985946,True,e,True,False
CR158ee290a-3677,11372.678095238094,9579.552380952382,Inh_MGE_like_SST_SLC24A2,0.001451264,True,outside,False,False
CR158ee290a-3678,8675.943846153847,20271.4,Ex_DACH2_ITGA9,0.0071159434,True,outside,False,False
CR158ee290a-3679,14076.4776,16821.831599999998,Ex_DACH2_ZMAT4,0.0024651845,True,e,True,False
CR158ee290a-368,26174.98,7979.507058823529,Ex_DACH2_ZMAT4,0.0013282964,True,outside,False,False
CR158ee290a-3680,14927.452,4678.880999999999,Inh_LGE_like_FOXP2,0.0009911049,True,mvl,False,True
CR158ee290a-3681,8472.676428571429,7218.474285714285,Ex_SATB2_FOXP2,0.0014357873,True,outside,False,False
CR158ee290a-3682,10025.61117647059,10273.217647058824,Ex_DACH2_ADAMTS5,0.00094145583,True,e,True,False
CR158ee290a-3683,12027.79625,8526.7475,Ex_SATB2_SOX6,0.0004987046,True,outside,False,False
CR158ee290a-3684,7120.540909090909,11376.084545454543,Ex_SATB2_FOXP2,0.0018393385,True,e,True,False
CR158ee290a-3685,14225.334615384616,9128.647692307692,Inh_MGE_like_SST_PVALB,0.0008208627,True,outside,False,False
CR158ee290a-3686,7823.041,14930.634,Ex_DACH2_ADAMTS5,0.0010043896,True,e,True,False
CR158ee290a-3687,10723.876428571428,13580.09,Inh_LGE_like_FOXP2,0.000880489,True,e,True,False
CR158ee290a-3688,8070.087500000001,22425.360833333336,Inh_LGE_like_FOXP2,0.0015359516,True,outside,False,False
CR158ee290a-3689,14129.707499999999,15023.456874999998,Inh_MGE_like_SST_SLC24A2,0.0021654717,True,outside,False,False
CR158ee290a-369,27735.91,13423.960666666668,Ex_DACH2_GRIK4,0.002061615,True,outside,False,False
CR158ee290a-3690,21272.473846153844,20828.64076923077,Ex_SATB2_ZNF385B,0.002173955,True,outside,False,False
CR158ee290a-3691,14181.513636363636,22663.78818181818,Inh_LGE_like_FOXP1_DGKH,0.0019341905,True,outside,False,False
CR158ee290a-3692,12678.634210526316,16525.06894736842,Ex_DACH2_ADAMTS5,0.0011254795,True,e,True,False
CR158ee290a-3693,9129.039166666667,13680.170833333332,Inh_LGE_like_FOXP2,0.0006914304,True,e,True,False
CR158ee290a-3694,9324.27375,13779.1725,Ex_DACH2_NR4A3,0.0024675536,True,e,True,False
CR158ee290a-3695,13528.26909090909,15279.875454545456,Inh_MGE_like_SST_PVALB,0.00060336635,True,e,True,False
CR158ee290a-3696,10527.517272727271,27924.50681818182,Ex_BCL6,0.0058595412,True,outside,False,False
CR158ee290a-3697,6326.445714285714,10582.812857142855,Ex_DACH2_ZMAT4,0.0031361815,True,e,True,False
CR158ee290a-3698,24620.44,15319.915,Ex_SATB2_ZNF385B,0.00083391473,True,outside,False,False
CR158ee290a-3699,29185.251874999998,8325.254375,Ex_DACH2_MGAT4C,0.0010740571,True,outside,False,False
CR158ee290a-37,15419.71,11786.100909090908,Ex_DACH2_GRIK4,0.001851051,True,outside,False,False
CR158ee290a-370,17629.736666666668,4527.880666666667,Ex_SATB2_SOX6,0.00065756286,True,outside,False,False
CR158ee290a-3700,14024.957333333332,15924.358666666669,Inh_OB_CPA6,0.007660457,True,e,True,False
CR158ee290a-3701,8921.937142857143,14771.999285714284,Inh_OB_CPA6,0.002306616,True,e,True,False
CR158ee290a-3702,22477.946875,10567.25125,Ex_SATB2_SOX6,0.00063571666,True,outside,False,False
CR158ee290a-3703,8471.351111111111,23879.643333333333,Inh_MGE_like_SST_ABI3BP,0.004355957,True,outside,False,False
CR158ee290a-3704,20872.259285714284,13830.32714285714,Ex_SATB2_FOXP2,0.00050612085,True,outside,False,False
CR158ee290a-3705,27476.570625,11674.5275,Ex_DACH2_CEMIP,0.0035701913,True,outside,False,False
CR158ee290a-3706,14180.246666666666,16413.426666666666,Ex_DACH2_LHX2,0.0010637499,True,outside,False,False
CR158ee290a-3707,21374.91352941177,17317.25117647059,Ex_SATB2_ZNF385B,0.000662432,True,outside,False,False
CR158ee290a-3708,16377.151818181816,12467.181818181818,Ex_DACH2_ZMAT4,0.0014816131,True,outside,False,False
CR158ee290a-3709,13629.465263157894,6635.545263157895,Ex_SATB2_ZNF385B,0.001116344,True,mvl,False,True
CR158ee290a-371,24871.96157894737,14076.774736842104,Ex_SATB2_ZNF385B,0.001233068,True,outside,False,False
CR158ee290a-3710,12425.1045,15478.437,Inh_OB_CPA6,0.008786364,True,e,True,False
CR158ee290a-3711,29124.73730769231,9622.273076923077,Ex_DACH2_ADAMTS5,0.0008228076,True,outside,False,False
CR158ee290a-3712,29528.841666666664,9673.123333333337,Ex_SATB2_OVOA,0.0011132546,True,outside,False,False
CR158ee290a-3713,22821.75705882353,12874.865294117646,Ex_SATB2_OVOA,0.002346147,True,outside,False,False
CR158ee290a-3714,5976.79,8117.568888888888,Inh_MGE_like_SST_SLC24A2,0.0017896201,True,outside,False,False
CR158ee290a-3715,17872.899523809523,15427.618809523809,Ex_BCL6,0.002206572,True,outside,False,False
CR158ee290a-3716,8081.4839999999995,21723.103,Inh_LGE_like_FOXP1_DGKH,0.0010276897,True,outside,False,False
CR158ee290a-3717,11080.135714285714,11333.284999999998,Ex_DACH2_ADAMTS5,0.00064283225,True,e,True,False
CR158ee290a-3718,10326.43090909091,15419.511818181818,Inh_LGE_like_FOXP1_DGKH,0.0005582594,True,e,True,False
CR158ee290a-3719,25376.745294117645,5175.094705882353,Ex_DACH2_ADAMTS5,0.00073692895,True,outside,False,False
CR158ee290a-372,21774.927,9674.409,Ex_SATB2_SOX6,0.00064553885,True,outside,False,False
CR158ee290a-3720,11922.244285714283,9625.844285714284,Ex_DACH2_ADAMTS5,0.00054221676,True,outside,False,False
CR158ee290a-3721,20718.027857142857,9519.579285714284,Ex_SATB2_SOX6,0.0005757186,True,outside,False,False
CR158ee290a-3722,27176.51,6224.434375,Ex_DACH2_ZMAT4,0.0026760537,True,outside,False,False
CR158ee290a-3723,6073.583333333333,17627.20722222222,Ex_DACH2_ADAMTS5,0.0006207772,True,outside,False,False
CR158ee290a-3724,11827.343333333332,8628.194444444445,Ex_SATB2_SOX6,0.00086141465,True,outside,False,False
CR158ee290a-3725,23422.692727272726,15877.915454545457,Ex_DACH2_SLIT2,0.005732612,True,outside,False,False
CR158ee290a-3726,15727.494545454543,16673.30181818182,Ex_DACH2_NR4A3,0.0022426443,True,outside,False,False
CR158ee290a-3727,1722.559,11878.195,Ex_SATB2_OVOA,0.0009084074,True,outside,False,False
CR158ee290a-3728,8881.435000000001,16623.822,Inh_MGE_like_SST_SLC24A2,0.0035316485,True,e,True,False
CR158ee290a-3729,7278.667857142857,13026.798571428571,Ex_SATB2_OVOA,0.0011603693,True,e,True,False
CR158ee290a-373,26881.389999999996,7134.247272727273,Ex_DACH2_MGAT4C,0.0015297454,True,outside,False,False
CR158ee290a-3730,30379.849375,13675.7525,Ex_DACH2_CEMIP,0.003156686,True,outside,False,False
CR158ee290a-3731,28826.792222222222,8683.547777777778,Ex_SATB2_OVOA,0.0023768677,True,outside,False,False
CR158ee290a-3732,32189.817142857144,8134.412857142857,Inh_MGE_like_SST_PVALB,0.0014499504,True,outside,False,False
CR158ee290a-3733,7060.871666666667,15231.110833333334,Inh_LGE_like_FOXP2,0.0013653104,True,e,True,False
CR158ee290a-3734,31822.502142857145,12026.003571428571,Inh_MGE_like_SST_PVALB,0.0007981658,True,outside,False,False
CR158ee290a-3735,27874.354166666668,12015.735,Ex_SATB2_OVOA,0.0006867729,True,outside,False,False
CR158ee290a-3736,29430.50105263158,11285.103157894735,Ex_DACH2_GRIK4,0.001625624,True,outside,False,False
CR158ee290a-3737,13580.194166666666,16129.7825,Inh_OB_CPA6,0.0019306355,True,e,True,False
CR158ee290a-3738,11724.191176470587,15180.027647058823,Inh_OB_CPA6,0.0007325368,True,e,True,False
CR158ee290a-3739,21023.594,9732.712,Ex_SATB2_ZNF385B,0.0022241937,True,outside,False,False
CR158ee290a-374,10918.7,14974.302307692307,Ex_SATB2_OVOA,0.00055829127,True,e,True,False
CR158ee290a-3740,19835.708,15120.0145,Inh_MGE_like_SST_SLC24A2,0.0018428217,True,outside,False,False
CR158ee290a-3741,9769.242857142855,14874.528571428573,Ex_DACH2_ITGA9,0.0064141746,True,e,True,False
CR158ee290a-3742,15118.228571428572,2835.4142857142856,Ex_SATB2_ZNF385B,0.0013037445,True,outside,False,False
CR158ee290a-3743,23477.97684210526,2925.079473684211,Ex_DACH2_NR4A3,0.004121231,True,outside,False,False
CR158ee290a-3744,13573.261666666664,23135.55888888889,Ex_BCL6,0.0034415796,True,outside,False,False
CR158ee290a-3745,15721.977999999997,15628.161333333332,Ex_DACH2_ADAMTS5,0.0011953008,True,outside,False,False
CR158ee290a-3746,7279.612307692307,17434.39230769231,Ex_DACH2_MGAT4C,0.0017514013,True,outside,False,False
CR158ee290a-3747,13377.085625,17076.04,Inh_LGE_like_FOXP1_DGKH,0.0011918123,True,e,True,False
CR158ee290a-3748,24026.916666666668,13626.05,Ex_SATB2_SOX6,0.00077624526,True,outside,False,False
CR158ee290a-3749,2819.099,14035.538,Ex_DACH2_ADAMTS5,0.0009555373,True,outside,False,False
CR158ee290a-375,27869.951666666664,16972.241666666665,Ex_DACH2_LHX2,0.0022098313,True,outside,False,False
CR158ee290a-3750,21776.585454545453,2331.1072727272726,Inh_OB_CPA6,0.002053795,True,outside,False,False
CR158ee290a-3751,21628.91809523809,14519.32142857143,Ex_SATB2_ZNF385B,0.0012783393,True,outside,False,False
CR158ee290a-3752,22825.94941176471,11277.022941176472,Ex_SATB2_ZNF385B,0.0024126028,True,outside,False,False
CR158ee290a-3753,20684.77733333333,18082.19,Ex_DACH2_LHX2,0.0016673921,True,outside,False,False
CR158ee290a-3754,7276.177142857142,12975.030714285715,Ex_DACH2_ADAMTS5,0.00049200025,True,e,True,False
CR158ee290a-3755,18326.57375,6933.35125,Ex_DACH2_LHX2,0.0010932267,True,outside,False,False
CR158ee290a-3756,19726.094444444447,8724.179444444446,Ex_SATB2_SOX6,0.00066106155,True,outside,False,False
CR158ee290a-3757,19929.82433333333,24475.165,Inh_LGE_like_FOXP1_DGKH,0.0014967597,True,outside,False,False
CR158ee290a-3758,21869.714705882358,12528.450000000003,Inh_LGE_like_FOXP1_DGKH,0.00037660685,True,outside,False,False
CR158ee290a-3759,11771.525384615385,15874.922307692306,Inh_MGE_like_SST_SLC24A2,0.0011957136,True,e,True,False
CR158ee290a-376,21832.47294117647,16118.28705882353,Ex_SATB2_OVOA,0.0016344816,True,outside,False,False
CR158ee290a-3760,17335.409285714286,16216.92714285714,Ex_DACH2_ZMAT4,0.0013569013,True,outside,False,False
CR158ee290a-3761,11672.17625,13680.885625,Ex_DACH2_CEMIP,0.0011950987,True,e,True,False
CR158ee290a-3762,30519.516538461536,6117.762692307691,Ex_DACH2_LHX2,0.0143742375,True,outside,False,False
CR158ee290a-3763,25476.690714285716,2371.848571428571,Ex_DACH2_ADAMTS5,0.0012360018,True,outside,False,False
CR158ee290a-3764,13370.870454545458,17572.09181818182,Ex_DACH2_LHX2,0.0014808053,True,outside,False,False
CR158ee290a-3765,22614.548,18173.246,Ex_SATB2_SOX6,0.00045630962,True,outside,False,False
CR158ee290a-3766,6423.089333333333,19438.24533333333,Ex_DACH2_GRIK4,0.0016309401,True,outside,False,False
CR158ee290a-3767,26522.85777777778,18375.659444444445,Ex_DACH2_MGAT4C,0.0010379857,True,outside,False,False
CR158ee290a-3768,8622.091428571428,19473.66642857143,Inh_LGE_like_FOXP1_DGKH,0.000548842,True,outside,False,False
CR158ee290a-3769,6922.69,17478.46,Ex_SATB2_FOXP2,0.0008474579,True,outside,False,False
CR158ee290a-377,12322.480769230771,13821.47153846154,Ex_DACH2_ADAMTS5,0.00051815296,True,e,True,False
CR158ee290a-3770,18983.706363636364,4971.069090909091,Ex_SATB2_SOX6,0.0005877296,True,outside,False,False
CR158ee290a-3771,14326.3275,9631.965,Ex_SATB2_SOX6,0.00046943588,True,outside,False,False
CR158ee290a-3772,30623.912307692302,10026.931538461538,Ex_DACH2_NR4A3,0.0040815715,True,outside,False,False
CR158ee290a-3773,27772.84,11471.843225806451,Inh_LGE_like_FOXP2,0.00090273656,True,outside,False,False
